x,y,z,yaw,mps,change_flag
703327.9,5268685.902,0,1.9897310277348563,10,0
703327.493,5268686.816,0,1.9901379740898941,10,0
703327.086,5268687.729,0,1.990137974469239,10,0
703326.679,5268688.642,0,1.9906437023210524,10,0
703326.271,5268689.556,0,1.990137974469239,10,0
703325.864,5268690.469,0,1.9897310272499114,10,0
703325.457,5268691.383,0,1.9910513167622625,10,0
703325.049,5268692.296,0,1.990137974469239,10,0
703324.642,5268693.209,0,1.9897310277348563,10,0
703324.235,5268694.123,0,1.9901379740898941,10,0
703323.828,5268695.036,0,1.9906437022148462,10,0
703323.42,5268695.95,0,1.990137974469239,10,0
703323.013,5268696.863,0,1.9897310277348563,10,0
703322.606,5268697.777,0,1.9901379740898941,10,0
703322.199,5268698.69,0,1.9910513167622625,10,0
703321.791,5268699.603,0,1.9897310277348563,10,0
703321.384,5268700.517,0,1.990137974469239,10,0
703320.977,5268701.43,0,1.9897310277348563,10,0
703320.57,5268702.344,0,1.9910513162760117,10,0
703320.162,5268703.257,0,1.9897310277348563,10,0
703319.755,5268704.171,0,1.990137974469239,10,0
703319.348,5268705.084,0,1.9910513163822954,10,0
703318.94,5268705.997,0,1.9897310276285638,10,0
703318.533,5268706.911,0,1.990137974469239,10,0
703318.126,5268707.824,0,1.9897310277348563,10,0
703317.719,5268708.738,0,1.9910513167622625,10,0
703317.311,5268709.651,0,1.9897310273562039,10,0
703316.904,5268710.565,0,1.990137974469239,10,0
703316.497,5268711.478,0,1.990137974469239,10,0
703316.09,5268712.391,0,1.9906437022148462,10,0
703315.682,5268713.305,0,1.9901379740898941,10,0
703315.275,5268714.218,0,1.9897310277348563,10,0
703314.868,5268715.132,0,1.990137974469239,10,0
703314.461,5268716.045,0,1.9910513167622625,10,0
703314.053,5268716.958,0,1.9897310273562039,10,0
703313.646,5268717.872,0,1.990137974469239,10,0
703313.239,5268718.785,0,1.9906437022148462,10,0
703312.831,5268719.699,0,1.990137974469239,10,0
703312.424,5268720.612,0,1.9897310277348563,10,0
703312.017,5268721.526,0,1.9901379740898941,10,0
703311.61,5268722.439,0,1.9910513166559787,10,0
703311.202,5268723.352,0,1.9897310277348563,10,0
703310.795,5268724.266,0,1.990137974469239,10,0
703310.388,5268725.179,0,1.9897310273562039,10,0
703309.981,5268726.093,0,1.9910513167622625,10,0
703309.573,5268727.006,0,1.9897310277348563,10,0
703309.166,5268727.92,0,1.990137974469239,10,0
703308.759,5268728.833,0,1.9901379740898941,10,0
703308.352,5268729.746,0,1.9906437022148462,10,0
703307.944,5268730.66,0,1.990137974469239,10,0
703307.537,5268731.573,0,1.9897310277348563,10,0
703307.13,5268732.487,0,1.9910513163822954,10,0
703306.722,5268733.4,0,1.9897310277348563,10,0
703306.315,5268734.314,0,1.9901379743628687,10,0
703305.908,5268735.227,0,1.990137974469239,10,0
703305.501,5268736.14,0,1.9906437023210524,10,0
703305.093,5268737.054,0,1.9901379740898941,10,0
703304.686,5268737.967,0,1.9897310277348563,10,0
703304.279,5268738.881,0,1.990137974469239,10,0
703303.872,5268739.794,0,1.9906437022148462,10,0
703303.464,5268740.708,0,1.9901379740898941,10,0
703303.057,5268741.621,0,1.990137974469239,10,0
703302.65,5268742.534,0,1.9897310277348563,10,0
703302.243,5268743.448,0,1.9910513167622625,10,0
703301.835,5268744.361,0,1.9897310273562039,10,0
703301.428,5268745.275,0,1.990137974469239,10,0
703301.021,5268746.188,0,1.990137974469239,10,0
703300.614,5268747.101,0,1.9906437022148462,10,0
703300.206,5268748.015,0,1.9901379740898941,10,0
703299.799,5268748.928,0,1.9897310277348563,10,0
703299.392,5268749.842,0,1.9910513166559787,10,0
703298.984,5268750.755,0,1.9897310277348563,10,0
703298.577,5268751.669,0,1.9901379740898941,10,0
703298.17,5268752.582,0,1.990137974469239,10,0
703297.763,5268753.495,0,1.9906437023210524,10,0
703297.355,5268754.409,0,1.990137974469239,10,0
703296.948,5268755.322,0,1.9897310277348563,10,0
703296.541,5268756.236,0,1.9901379740898941,10,0
703296.134,5268757.149,0,1.9906437022148462,10,0
703295.726,5268758.063,0,1.990137974469239,10,0
703295.319,5268758.976,0,1.9901379740898941,10,0
703294.912,5268759.889,0,1.9897310277348563,10,0
703294.505,5268760.803,0,1.9910513167622625,10,0
703294.097,5268761.716,0,1.9897310277348563,10,0
703293.69,5268762.63,0,1.9901379743628687,10,0
703293.283,5268763.543,0,1.9897310273562039,10,0
703292.876,5268764.457,0,1.9910513167622625,10,0
703292.468,5268765.37,0,1.990137974469239,10,0
703292.061,5268766.283,0,1.9897310277348563,10,0
703291.654,5268767.197,0,1.9901379740898941,10,0
703291.247,5268768.11,0,1.9906437022148462,10,0
703290.839,5268769.024,0,1.990137974469239,10,0
703290.432,5268769.937,0,1.9897310277348563,10,0
703290.025,5268770.851,0,1.9910513163822954,10,0
703289.617,5268771.764,0,1.990137974469239,10,0
703289.21,5268772.677,0,1.9897310277348563,10,0
703288.803,5268773.591,0,1.990137974469239,10,0
703288.396,5268774.504,0,1.9906437022148462,10,0
703287.988,5268775.418,0,1.9901379740898941,10,0
703287.581,5268776.331,0,1.9897310277348563,10,0
703287.174,5268777.245,0,1.990137974469239,10,0
703286.767,5268778.158,0,1.9910513162760117,10,0
703286.359,5268779.071,0,1.9897310277348563,10,0
703285.952,5268779.985,0,1.990137974469239,10,0
703285.545,5268780.898,0,1.9897310277348563,10,0
703285.138,5268781.812,0,1.9910513167622625,10,0
703284.73,5268782.725,0,1.9901379740898941,10,0
703284.323,5268783.638,0,1.9897310277348563,10,0
703283.916,5268784.552,0,1.990137974469239,10,0
703283.509,5268785.465,0,1.9906437022148462,10,0
703283.101,5268786.379,0,1.9901379740898941,10,0
703282.694,5268787.292,0,1.9897310277348563,10,0
703282.287,5268788.206,0,1.990137974469239,10,0
703281.88,5268789.119,0,1.9910513167622625,10,0
703281.472,5268790.032,0,1.9897310273562039,10,0
703281.065,5268790.946,0,1.9901379743628687,10,0
703280.658,5268791.859,0,1.9897310277348563,10,0
703280.251,5268792.773,0,1.9910513167622625,10,0
703279.843,5268793.686,0,1.9897310277348563,10,0
703279.436,5268794.6,0,1.9901379740898941,10,0
703279.029,5268795.513,0,1.990137974469239,10,0
703278.622,5268796.426,0,1.9906437022148462,10,0
703278.214,5268797.34,0,1.990137974469239,10,0
703277.807,5268798.253,0,1.9897310273562039,10,0
703277.4,5268799.167,0,1.9910513167622625,10,0
703276.992,5268800.08,0,1.9897310277348563,10,0
703276.585,5268800.994,0,1.990137974469239,10,0
703276.178,5268801.907,0,1.9901379740898941,10,0
703275.771,5268802.82,0,1.9906437022148462,10,0
703275.363,5268803.734,0,1.990137974469239,10,0
703274.956,5268804.647,0,1.9897310277348563,10,0
703274.549,5268805.561,0,1.9901379740898941,10,0
703274.142,5268806.474,0,1.9906437022148462,10,0
703273.734,5268807.388,0,1.990137974469239,10,0
703273.327,5268808.301,0,1.990137974469239,10,0
703272.92,5268809.214,0,1.9897310277348563,10,0
703272.513,5268810.128,0,1.9910513163822954,10,0
703272.105,5268811.041,0,1.9897310277348563,10,0
703271.698,5268811.955,0,1.990137974469239,10,0
703271.291,5268812.868,0,1.9897310277348563,10,0
703270.884,5268813.782,0,1.9910513162760117,10,0
703270.476,5268814.695,0,1.990137974469239,10,0
703270.069,5268815.608,0,1.9897310277348563,10,0
703269.662,5268816.522,0,1.990137974469239,10,0
703269.255,5268817.435,0,1.9906437019417782,10,0
703268.847,5268818.349,0,1.990137974469239,10,0
703268.44,5268819.262,0,1.9897310276285638,10,0
703268.033,5268820.176,0,1.990137974469239,10,0
703267.626,5268821.089,0,1.9910513163822954,10,0
703267.218,5268822.002,0,1.9897310277348563,10,0
703266.811,5268822.916,0,1.990137974469239,10,0
703266.404,5268823.829,0,1.9897310277348563,10,0
703265.997,5268824.743,0,1.9910513162760117,10,0
703265.589,5268825.656,0,1.9897310277348563,10,0
703265.182,5268826.57,0,1.990137974469239,10,0
703264.775,5268827.483,0,1.990137974469239,10,0
703264.368,5268828.396,0,1.9906437023210524,10,0
703263.96,5268829.31,0,1.9901379740898941,10,0
703263.553,5268830.223,0,1.9897310277348563,10,0
703263.146,5268831.137,0,1.990137974469239,10,0
703262.739,5268832.05,0,1.9906437022148462,10,0
703262.331,5268832.964,0,1.9901379740898941,10,0
703261.924,5268833.877,0,1.990137974469239,10,0
703261.517,5268834.79,0,1.9897310277348563,10,0
703261.11,5268835.704,0,1.9910513166559787,10,0
703260.702,5268836.617,0,1.9897310273562039,10,0
703260.295,5268837.531,0,1.990137974469239,10,0
703259.888,5268838.444,0,1.9897310277348563,10,0
703259.481,5268839.358,0,1.9910513167622625,10,0
703259.073,5268840.271,0,1.9901379740898941,10,0
703258.666,5268841.184,0,1.9897310277348563,10,0
703258.259,5268842.098,0,1.990137974469239,10,0
703257.852,5268843.011,0,1.9906437022148462,10,0
703257.444,5268843.925,0,1.9901379740898941,10,0
703257.037,5268844.838,0,1.990137974469239,10,0
703256.63,5268845.751,0,1.9897310277348563,10,0
703256.223,5268846.665,0,1.9910513167622625,10,0
703255.815,5268847.578,0,1.9897310276285638,10,0
703255.408,5268848.492,0,1.9901379740898941,10,0
703255.001,5268849.405,0,1.9897310277348563,10,0
703254.594,5268850.319,0,1.9910513167622625,10,0
703254.186,5268851.232,0,1.990137974469239,10,0
703253.779,5268852.145,0,1.9897310273562039,10,0
703253.372,5268853.059,0,1.990137974469239,10,0
703252.965,5268853.972,0,1.9906437022148462,10,0
703252.557,5268854.886,0,1.990137974469239,10,0
703252.15,5268855.799,0,1.9897310273562039,10,0
703251.743,5268856.713,0,1.990137974469239,10,0
703251.336,5268857.626,0,1.9910513167622625,10,0
703250.928,5268858.539,0,1.9897310277348563,10,0
703250.521,5268859.453,0,1.9901379740898941,10,0
703250.114,5268860.366,0,1.9897310276285638,10,0
703249.707,5268861.28,0,1.9910513167622625,10,0
703249.299,5268862.193,0,1.9897310277348563,10,0
703248.892,5268863.107,0,1.990137974469239,10,0
703248.485,5268864.02,0,1.9901379740898941,10,0
703248.078,5268864.933,0,1.9906437022148462,10,0
703247.67,5268865.847,0,1.990137974469239,10,0
703247.263,5268866.76,0,1.9897310277348563,10,0
703246.856,5268867.674,0,1.9901379740898941,10,0
703246.449,5268868.587,0,1.9906437023210524,10,0
703246.041,5268869.501,0,1.990137974469239,10,0
703245.634,5268870.414,0,1.990137974469239,10,0
703245.227,5268871.327,0,1.9897310273562039,10,0
703244.82,5268872.241,0,1.9910513166559787,10,0
703244.412,5268873.154,0,1.9897310277348563,10,0
703244.005,5268874.068,0,1.990137974469239,10,0
703243.598,5268874.981,0,1.9897310277348563,10,0
703243.191,5268875.895,0,1.9910513162760117,10,0
703242.783,5268876.808,0,1.990137974469239,10,0
703242.376,5268877.721,0,1.9897310277348563,10,0
703241.969,5268878.635,0,1.9901379740898941,10,0
703241.562,5268879.548,0,1.9906437023210524,10,0
703241.154,5268880.462,0,1.990137974469239,10,0
703240.747,5268881.375,0,1.9897310277348563,10,0
703240.34,5268882.289,0,1.990137974469239,10,0
703239.933,5268883.202,0,1.9910513162760117,10,0
703239.525,5268884.115,0,1.9897310277348563,10,0
703239.118,5268885.029,0,1.990137974469239,10,0
703238.711,5268885.942,0,1.9897310277348563,10,0
703238.304,5268886.856,0,1.9910513163822954,10,0
703237.896,5268887.769,0,1.9897310277348563,10,0
703237.489,5268888.683,0,1.9901379743628687,10,0
703237.082,5268889.596,0,1.990137974469239,10,0
703236.675,5268890.509,0,1.9906437019417782,10,0
703236.267,5268891.423,0,1.990137974469239,10,0
703235.86,5268892.336,0,1.9897310277348563,10,0
703235.453,5268893.25,0,1.990137974469239,10,0
703235.046,5268894.163,0,1.9897310277348563,10,0
703234.639,5268895.077,0,1.9910513162760117,10,0
703234.231,5268895.99,0,1.990137974469239,10,0
703233.824,5268896.903,0,1.9897310277348563,10,0
703233.417,5268897.817,0,1.9901379740898941,10,0
703233.01,5268898.73,0,1.9906437023210524,10,0
703232.602,5268899.644,0,1.990137974469239,10,0
703232.195,5268900.557,0,1.9897310277348563,10,0
703231.788,5268901.471,0,1.9901379743628687,10,0
703231.381,5268902.384,0,1.9910513163822954,10,0
703230.973,5268903.297,0,1.9897310277348563,10,0
703230.566,5268904.211,0,1.990137974469239,10,0
703230.159,5268905.124,0,1.9897310277348563,10,0
703229.752,5268906.038,0,1.9910513162760117,10,0
703229.344,5268906.951,0,1.9897310277348563,10,0
703228.937,5268907.865,0,1.990137974469239,10,0
703228.53,5268908.778,0,1.990137974469239,10,0
703228.123,5268909.691,0,1.9906437019417782,10,0
703227.715,5268910.605,0,1.990137974469239,10,0
703227.308,5268911.518,0,1.9897310277348563,10,0
703226.901,5268912.432,0,1.990137974469239,10,0
703226.494,5268913.345,0,1.9906437022148462,10,0
703226.086,5268914.259,0,1.9901379740898941,10,0
703225.679,5268915.172,0,1.990137974469239,10,0
703225.272,5268916.085,0,1.9897310277348563,10,0
703224.865,5268916.999,0,1.9910513166559787,10,0
703224.457,5268917.912,0,1.9897310273562039,10,0
703224.05,5268918.826,0,1.990137974469239,10,0
703223.643,5268919.739,0,1.9897310277348563,10,0
703223.236,5268920.653,0,1.9910513167622625,10,0
703222.828,5268921.566,0,1.9901379740898941,10,0
703222.421,5268922.479,0,1.9897310277348563,10,0
703222.014,5268923.393,0,1.990137974469239,10,0
703221.607,5268924.306,0,1.9897310277348563,10,0
703221.2,5268925.22,0,1.9910513162760117,10,0
703220.792,5268926.133,0,1.9897310277348563,10,0
703220.385,5268927.047,0,1.990137974469239,10,0
703219.978,5268927.96,0,1.990137974469239,10,0
703219.571,5268928.873,0,1.9906437023210524,10,0
703219.163,5268929.787,0,1.9901379739835237,10,0
703218.756,5268930.7,0,1.9897310277348563,10,0
703218.349,5268931.614,0,1.990137974469239,10,0
703217.942,5268932.527,0,1.9906437023210524,10,0
703217.534,5268933.441,0,1.9901379740898941,10,0
703217.127,5268934.354,0,1.990137974469239,10,0
703216.72,5268935.267,0,1.9897310277348563,10,0
703216.313,5268936.181,0,1.9910513166559787,10,0
703215.905,5268937.094,0,1.9897310273562039,10,0
703215.498,5268938.008,0,1.990137974469239,10,0
703215.091,5268938.921,0,1.9897310277348563,10,0
703214.684,5268939.835,0,1.9910513167622625,10,0
703214.276,5268940.748,0,1.9897310277348563,10,0
703213.869,5268941.662,0,1.9901379739835237,10,0
703213.462,5268942.575,0,1.990137974469239,10,0
703213.055,5268943.488,0,1.9897310277348563,10,0
703212.648,5268944.402,0,1.9910513163822954,10,0
703212.24,5268945.315,0,1.9897310277348563,10,0
703211.833,5268946.229,0,1.990137974469239,10,0
703211.426,5268947.142,0,1.9897310277348563,10,0
703211.019,5268948.056,0,1.9910513166559787,10,0
703210.611,5268948.969,0,1.9901379740898941,10,0
703210.204,5268949.882,0,1.9897310277348563,10,0
703209.797,5268950.796,0,1.990137974469239,10,0
703209.39,5268951.709,0,1.9906437023210524,10,0
703208.982,5268952.623,0,1.9901379740898941,10,0
703208.575,5268953.536,0,1.9897310277348563,10,0
703208.168,5268954.45,0,1.9901379743628687,10,0
703207.761,5268955.363,0,1.9910513167622625,10,0
703207.353,5268956.276,0,1.9897310273562039,10,0
703206.946,5268957.19,0,1.990137974469239,10,0
703206.539,5268958.103,0,1.9897310277348563,10,0
703206.132,5268959.017,0,1.9910513166559787,10,0
703205.724,5268959.93,0,1.9897310277348563,10,0
703205.317,5268960.844,0,1.9901379740898941,10,0
703204.91,5268961.757,0,1.990137974469239,10,0
703204.503,5268962.67,0,1.9897310277348563,10,0
703204.096,5268963.584,0,1.9910513163822954,10,0
703203.688,5268964.497,0,1.9897310277348563,10,0
703203.281,5268965.411,0,1.990137974469239,10,0
703202.874,5268966.324,0,1.9897310277348563,10,0
703202.467,5268967.238,0,1.9910513166559787,10,0
703202.059,5268968.151,0,1.9901379740898941,10,0
703201.652,5268969.064,0,1.9897310277348563,10,0
703201.245,5268969.978,0,1.990137974469239,10,0
703200.838,5268970.891,0,1.9906437022148462,10,0
703200.43,5268971.805,0,1.9901379740898941,10,0
703200.023,5268972.718,0,1.9897310277348563,10,0
703199.616,5268973.632,0,1.990137974469239,10,0
703199.209,5268974.545,0,1.9910513167622625,10,0
703198.801,5268975.458,0,1.9897310273562039,10,0
703198.394,5268976.372,0,1.990137974469239,10,0
703197.987,5268977.285,0,1.9897310277348563,10,0
703197.58,5268978.199,0,1.990137974469239,10,0
703197.173,5268979.112,0,1.9906437022148462,10,0
703196.765,5268980.026,0,1.9901379740898941,10,0
703196.358,5268980.939,0,1.990137974469239,10,0
703195.951,5268981.852,0,1.9897310277348563,10,0
703195.544,5268982.766,0,1.9910513166559787,10,0
703195.136,5268983.679,0,1.9897310273562039,10,0
703194.729,5268984.593,0,1.990137974469239,10,0
703194.322,5268985.506,0,1.9897310277348563,10,0
703193.915,5268986.42,0,1.9910513167622625,10,0
703193.507,5268987.333,0,1.9901379740898941,10,0
703193.1,5268988.246,0,1.9897310277348563,10,0
703192.693,5268989.16,0,1.990137974469239,10,0
703192.286,5268990.073,0,1.9897310277348563,10,0
703191.879,5268990.987,0,1.9910513162760117,10,0
703191.471,5268991.9,0,1.9897310277348563,10,0
703191.064,5268992.814,0,1.990137974469239,10,0
703190.657,5268993.727,0,1.990137974469239,10,0
703190.25,5268994.64,0,1.9906437023210524,10,0
703189.842,5268995.554,0,1.9901379739835237,10,0
703189.435,5268996.467,0,1.9897310277348563,10,0
703189.028,5268997.381,0,1.990137974469239,10,0
703188.621,5268998.294,0,1.9906437023210524,10,0
703188.213,5268999.208,0,1.9901379740898941,10,0
703187.806,5269000.121,0,1.9897310277348563,10,0
703187.399,5269001.035,0,1.990137974469239,10,0
703186.992,5269001.948,0,1.990137974469239,10,0
703186.585,5269002.861,0,1.990643701835572,10,0
703186.177,5269003.775,0,1.990137974469239,10,0
703185.77,5269004.688,0,1.9897310277348563,10,0
703185.363,5269005.602,0,1.990137974469239,10,0
703184.956,5269006.515,0,1.9906437023210524,10,0
703184.548,5269007.429,0,1.9901379740898941,10,0
703184.141,5269008.342,0,1.9901379743628687,10,0
703183.734,5269009.255,0,1.9897310277348563,10,0
703183.327,5269010.169,0,1.9910513163822954,10,0
703182.919,5269011.082,0,1.9897310277348563,10,0
703182.512,5269011.996,0,1.990137974469239,10,0
703182.105,5269012.909,0,1.9897310277348563,10,0
703181.698,5269013.823,0,1.990137974469239,10,0
703181.291,5269014.736,0,1.9910513162760117,10,0
703180.883,5269015.649,0,1.9897310277348563,10,0
703180.476,5269016.563,0,1.990137974469239,10,0
703180.069,5269017.476,0,1.9897310277348563,10,0
703179.662,5269018.39,0,1.9910513163822954,10,0
703179.254,5269019.303,0,1.9897310277348563,10,0
703178.847,5269020.217,0,1.990137974469239,10,0
703178.44,5269021.13,0,1.9901379743628687,10,0
703178.033,5269022.043,0,1.9906437019417782,10,0
703177.625,5269022.957,0,1.990137974469239,10,0
703177.218,5269023.87,0,1.9897310277348563,10,0
703176.811,5269024.784,0,1.990137974469239,10,0
703176.404,5269025.697,0,1.9897310277348563,10,0
703175.997,5269026.611,0,1.9910513162760117,10,0
703175.589,5269027.524,0,1.990137974469239,10,0
703175.182,5269028.437,0,1.9897310277348563,10,0
703174.775,5269029.351,0,1.9901379740898941,10,0
703174.368,5269030.264,0,1.9906437023210524,10,0
703173.96,5269031.178,0,1.990137974469239,10,0
703173.553,5269032.091,0,1.9897310277348563,10,0
703173.146,5269033.005,0,1.990137974469239,10,0
703172.739,5269033.918,0,1.9897310272499114,10,0
703172.332,5269034.832,0,1.9910513167622625,10,0
703171.924,5269035.745,0,1.990137974469239,10,0
703171.517,5269036.658,0,1.9897310277348563,10,0
703171.11,5269037.572,0,1.9901379740898941,10,0
703170.703,5269038.485,0,1.9906437022148462,10,0
703170.295,5269039.399,0,1.990137974469239,10,0
703169.888,5269040.312,0,1.9897310277348563,10,0
703169.481,5269041.226,0,1.9901379740898941,10,0
703169.074,5269042.139,0,1.9910513167622625,10,0
703168.666,5269043.052,0,1.9897310277348563,10,0
703168.259,5269043.966,0,1.990137974469239,10,0
703167.852,5269044.879,0,1.9897310277348563,10,0
703167.445,5269045.793,0,1.9901379740898941,10,0
703167.038,5269046.706,0,1.9906437022148462,10,0
703166.63,5269047.62,0,1.990137974469239,10,0
703166.223,5269048.533,0,1.9901379740898941,10,0
703165.816,5269049.446,0,1.9897310277348563,10,0
703165.409,5269050.36,0,1.9910513166559787,10,0
703165.001,5269051.273,0,1.9897310277348563,10,0
703164.594,5269052.187,0,1.990137974469239,10,0
703164.187,5269053.1,0,1.9897310273562039,10,0
703163.78,5269054.014,0,1.990137974469239,10,0
703163.373,5269054.927,0,1.9910513167622625,10,0
703162.965,5269055.84,0,1.9897310277348563,10,0
703162.558,5269056.754,0,1.9901379740898941,10,0
703162.151,5269057.667,0,1.9897310277348563,10,0
703161.744,5269058.581,0,1.9910513166559787,10,0
703161.336,5269059.494,0,1.9897310277348563,10,0
703160.929,5269060.408,0,1.9901379740898941,10,0
703160.522,5269061.321,0,1.9897310277348563,10,0
703160.115,5269062.235,0,1.990137974469239,10,0
703159.708,5269063.148,0,1.9910513166559787,10,0
703159.3,5269064.061,0,1.9897310277348563,10,0
703158.893,5269064.975,0,1.9901379740898941,10,0
703158.486,5269065.888,0,1.9897310277348563,10,0
703158.079,5269066.802,0,1.9910513167622625,10,0
703157.671,5269067.715,0,1.9897310277348563,10,0
703157.264,5269068.629,0,1.9901379740898941,10,0
703156.857,5269069.542,0,1.990137974469239,10,0
703156.45,5269070.455,0,1.9897310277348563,10,0
703156.043,5269071.369,0,1.9910513166559787,10,0
703155.635,5269072.282,0,1.9897310273562039,10,0
703155.228,5269073.196,0,1.990137974469239,10,0
703154.821,5269074.109,0,1.9897310277348563,10,0
703154.414,5269075.023,0,1.9910513166559787,10,0
703154.006,5269075.936,0,1.9901379740898941,10,0
703153.599,5269076.849,0,1.9897310277348563,10,0
703153.192,5269077.763,0,1.990137974469239,10,0
703152.785,5269078.676,0,1.9897310277348563,10,0
703152.378,5269079.59,0,1.9910513167622625,10,0
703151.97,5269080.503,0,1.9897310273562039,10,0
703151.563,5269081.417,0,1.990137974469239,10,0
703151.156,5269082.33,0,1.990137974469239,10,0
703150.749,5269083.243,0,1.9906437022148462,10,0
703150.341,5269084.157,0,1.9901379740898941,10,0
703149.934,5269085.07,0,1.9897310277348563,10,0
703149.527,5269085.984,0,1.990137974469239,10,0
703149.12,5269086.897,0,1.9897310277348563,10,0
703148.713,5269087.811,0,1.9910513162760117,10,0
703148.305,5269088.724,0,1.9897310277348563,10,0
703147.898,5269089.638,0,1.990137974469239,10,0
703147.491,5269090.551,0,1.990137974469239,10,0
703147.084,5269091.464,0,1.9906437023210524,10,0
703146.676,5269092.378,0,1.9901379740898941,10,0
703146.269,5269093.291,0,1.9897310277348563,10,0
703145.862,5269094.205,0,1.990137974469239,10,0
703145.455,5269095.118,0,1.9897310277348563,10,0
703145.048,5269096.032,0,1.9910513162760117,10,0
703144.64,5269096.945,0,1.990137974469239,10,0
703144.233,5269097.858,0,1.9897310277348563,10,0
703143.826,5269098.772,0,0,10,0
