Point_ID,Lat,Lon,UTM_E,UTM_N,x,y,z,mps,change_flag,yaw
5909,47.54014479654045,17.701649968577957,703308.779,5268728.788,703308.779,5268728.788,0,10,0,1.9890206573342522
5910,47.540145622005,17.701649475149317,703308.739,5268728.878,703308.739,5268728.878,0,10,0,1.9941070821480382
5911,47.540146447469546,17.701648981720673,703308.698,5268728.969,703308.698,5268728.969,0,10,0,1.9890206524136045
5912,47.54014727293409,17.70164848829203,703308.658,5268729.059,703308.658,5268729.059,0,10,0,1.98493487755387
5913,47.54014809839864,17.701647994863386,703308.618,5268729.15,703308.618,5268729.15,0,10,0,1.9982606401433833
5914,47.540148923863185,17.701647501434746,703308.577,5268729.24,703308.577,5268729.24,0,10,0,1.9890206573342522
5915,47.54014974932773,17.701647008006102,703308.537,5268729.33,703308.537,5268729.33,0,10,0,1.98493487755387
5916,47.54015057479228,17.701646514577458,703308.497,5268729.421,703308.497,5268729.421,0,10,0,1.9982606401433833
5917,47.540151400256825,17.701646021148814,703308.456,5268729.511,703308.456,5268729.511,0,10,0,1.98493487755387
5918,47.54015222572137,17.701645527720174,703308.416,5268729.602,703308.416,5268729.602,0,10,0,1.98902065625411
5919,47.54015305118592,17.70164503429153,703308.376,5268729.692,703308.376,5268729.692,0,10,0,1.9941070832114587
5920,47.540153876650464,17.701644540862887,703308.335,5268729.783,703308.335,5268729.783,0,10,0,1.98902065625411
5921,47.54015470211501,17.701644047434243,703308.295,5268729.873,703308.295,5268729.873,0,10,0,1.9890206534937467
5922,47.54015552757956,17.7016435540056,703308.255,5268729.963,703308.255,5268729.963,0,10,0,1.9941070859810264
5923,47.540156353044104,17.70164306057696,703308.214,5268730.054,703308.214,5268730.054,0,10,0,1.9890206534937467
5924,47.54015717850865,17.701642567148316,703308.174,5268730.144,703308.174,5268730.144,0,10,0,1.98493487755387
5925,47.5401580039732,17.701642073719672,703308.134,5268730.235,703308.134,5268730.235,0,10,0,1.9982606401433833
5926,47.54015882943774,17.701641580291028,703308.093,5268730.325,703308.093,5268730.325,0,10,0,1.98493487755387
5927,47.54015965490229,17.701641086862388,703308.053,5268730.416,703308.053,5268730.416,0,10,0,1.98902065625411
5928,47.540160480366836,17.701640593433744,703308.013,5268730.506,703308.013,5268730.506,0,10,0,1.9941070832114587
5929,47.54016130583138,17.7016401000051,703307.972,5268730.597,703307.972,5268730.597,0,10,0,1.98902065625411
5930,47.54016213129593,17.701639606576457,703307.932,5268730.687,703307.932,5268730.687,0,10,0,1.9890206573342522
5931,47.540162956760476,17.701639113147817,703307.892,5268730.777,703307.892,5268730.777,0,10,0,1.98493487755387
5932,47.54016378222502,17.701638619719173,703307.852,5268730.868,703307.852,5268730.868,0,10,0,1.9982606401433833
5933,47.54016460768957,17.70163812629053,703307.811,5268730.958,703307.811,5268730.958,0,10,0,1.98493487755387
5934,47.540165433154115,17.701637632861885,703307.771,5268731.049,703307.771,5268731.049,0,10,0,1.9890206524136045
5935,47.54016625861866,17.701637139433245,703307.731,5268731.139,703307.731,5268731.139,0,10,0,1.9941070832114587
5936,47.54016708408321,17.7016366460046,703307.69,5268731.23,703307.69,5268731.23,0,10,0,1.98902065625411
5937,47.540167909547755,17.701636152575958,703307.65,5268731.32,703307.65,5268731.32,0,10,0,1.9890206573342522
5938,47.5401687350123,17.701635659147314,703307.61,5268731.41,703307.61,5268731.41,0,10,0,1.9941070821480382
5939,47.54016956047685,17.701635165718674,703307.569,5268731.501,703307.569,5268731.501,0,10,0,1.9890206573342522
5940,47.540170385941394,17.70163467229003,703307.529,5268731.591,703307.529,5268731.591,0,10,0,1.98493487755387
5941,47.54017121140594,17.701634178861386,703307.489,5268731.682,703307.489,5268731.682,0,10,0,1.9982606401433833
5942,47.54017203687049,17.701633685432743,703307.448,5268731.772,703307.448,5268731.772,0,10,0,1.984934876481732
5943,47.540172862335034,17.701633192004103,703307.408,5268731.863,703307.408,5268731.863,0,10,0,1.9890206573342522
5944,47.54017368779958,17.70163269857546,703307.368,5268731.953,703307.368,5268731.953,0,10,0,1.9941070821480382
5945,47.54017451326413,17.701632205146815,703307.327,5268732.044,703307.327,5268732.044,0,10,0,1.9890206573342522
5946,47.54017533872867,17.70163171171817,703307.287,5268732.134,703307.287,5268732.134,0,10,0,1.9890206534937467
5947,47.54017616419322,17.70163121828953,703307.247,5268732.224,703307.247,5268732.224,0,10,0,1.9941070821480382
5948,47.540176989657766,17.701630724860888,703307.206,5268732.315,703307.206,5268732.315,0,10,0,1.9890206573342522
5949,47.54017781512231,17.701630231432244,703307.166,5268732.405,703307.166,5268732.405,0,10,0,1.984934876481732
5950,47.54017864058686,17.7016297380036,703307.126,5268732.496,703307.126,5268732.496,0,10,0,1.9982606412145805
5951,47.540179466051406,17.701629244574956,703307.085,5268732.586,703307.085,5268732.586,0,10,0,1.984934876481732
5952,47.54018029151595,17.701628751146316,703307.045,5268732.677,703307.045,5268732.677,0,10,0,1.9890206573342522
5953,47.5401811169805,17.701628257717672,703307.005,5268732.767,703307.005,5268732.767,0,10,0,1.9982606401433833
5954,47.540181942445045,17.70162776428903,703306.964,5268732.857,703306.964,5268732.857,0,10,0,1.98493487755387
5955,47.54018276790959,17.701627270860385,703306.924,5268732.948,703306.924,5268732.948,0,10,0,1.9890206573342522
5956,47.54018359337414,17.701626777431745,703306.884,5268733.038,703306.884,5268733.038,0,10,0,1.9941070821480382
5957,47.540184418838685,17.7016262840031,703306.843,5268733.129,703306.843,5268733.129,0,10,0,1.9890206573342522
5958,47.54018524430323,17.701625790574457,703306.803,5268733.219,703306.803,5268733.219,0,10,0,1.984934876481732
5959,47.54018606976778,17.701625297145814,703306.763,5268733.31,703306.763,5268733.31,0,10,0,1.9982606373106622
5960,47.540186895232324,17.701624803717174,703306.722,5268733.4,703306.722,5268733.4,0,10,0,1.984934876481732
5961,47.54018772069687,17.70162431028853,703306.682,5268733.491,703306.682,5268733.491,0,10,0,1.9890206573342522
5962,47.54018854616142,17.701623816859886,703306.642,5268733.581,703306.642,5268733.581,0,10,0,1.9890206573342522
5963,47.540189371625964,17.701623323431242,703306.602,5268733.671,703306.602,5268733.671,0,10,0,1.9941070821480382
5964,47.54019019709051,17.701622830002602,703306.561,5268733.762,703306.561,5268733.762,0,10,0,1.9890206573342522
5965,47.54019102255506,17.70162233657396,703306.521,5268733.852,703306.521,5268733.852,0,10,0,1.984934876481732
5966,47.5401918480196,17.701621843145315,703306.481,5268733.943,703306.481,5268733.943,0,10,0,1.9982606412145805
5967,47.54019267348415,17.70162134971667,703306.44,5268734.033,703306.44,5268734.033,0,10,0,1.984934876481732
5968,47.540193498948696,17.70162085628803,703306.4,5268734.124,703306.4,5268734.124,0,10,0,1.9890206573342522
5969,47.54019432441324,17.701620362859387,703306.36,5268734.214,703306.36,5268734.214,0,10,0,1.9941070821480382
5970,47.54019514987779,17.701619869430743,703306.319,5268734.305,703306.319,5268734.305,0,10,0,1.9890206573342522
5971,47.540195975342336,17.7016193760021,703306.279,5268734.395,703306.279,5268734.395,0,10,0,1.9890206534937467
5972,47.54019680080688,17.70161888257346,703306.239,5268734.485,703306.239,5268734.485,0,10,0,1.9941070821480382
5973,47.54019762627143,17.701618389144816,703306.198,5268734.576,703306.198,5268734.576,0,10,0,1.98902065625411
5974,47.540198451735975,17.701617895716172,703306.158,5268734.666,703306.158,5268734.666,0,10,0,1.98493487755387
5975,47.54019927720052,17.70161740228753,703306.118,5268734.757,703306.118,5268734.757,0,10,0,1.9982606401433833
5976,47.54020010266507,17.701616908858888,703306.077,5268734.847,703306.077,5268734.847,0,10,0,1.98493487755387
5977,47.540200928129615,17.701616415430244,703306.037,5268734.938,703306.037,5268734.938,0,10,0,1.9890206573342522
5978,47.54020175359416,17.7016159220016,703305.997,5268735.028,703305.997,5268735.028,0,10,0,1.9982606401433833
5979,47.54020257905871,17.701615428572957,703305.956,5268735.118,703305.956,5268735.118,0,10,0,1.98493487755387
5980,47.540203404523254,17.701614935144313,703305.916,5268735.209,703305.916,5268735.209,0,10,0,1.98902065625411
5981,47.5402042299878,17.701614441715673,703305.876,5268735.299,703305.876,5268735.299,0,10,0,1.9941070832114587
5982,47.54020505545235,17.70161394828703,703305.835,5268735.39,703305.835,5268735.39,0,10,0,1.9890206524136045
5983,47.540205880916886,17.701613454858386,703305.795,5268735.48,703305.795,5268735.48,0,10,0,1.98493487755387
5984,47.54020670638143,17.701612961429742,703305.755,5268735.571,703305.755,5268735.571,0,10,0,1.9982606401433833
5985,47.54020753184598,17.7016124680011,703305.714,5268735.661,703305.714,5268735.661,0,10,0,1.98493487755387
5986,47.540208357310526,17.701611974572458,703305.674,5268735.752,703305.674,5268735.752,0,10,0,1.9890206573342522
5987,47.54020918277507,17.701611481143814,703305.634,5268735.842,703305.634,5268735.842,0,10,0,1.9982606401433833
5988,47.54021000823962,17.70161098771517,703305.593,5268735.932,703305.593,5268735.932,0,10,0,1.98493487755387
5989,47.540210833704165,17.70161049428653,703305.553,5268736.023,703305.553,5268736.023,0,10,0,1.98902065625411
5990,47.54021165916871,17.701610000857887,703305.513,5268736.113,703305.513,5268736.113,0,10,0,1.9941070832114587
5991,47.54021248463326,17.701609507429243,703305.472,5268736.204,703305.472,5268736.204,0,10,0,1.98902065625411
5992,47.540213310097805,17.7016090140006,703305.432,5268736.294,703305.432,5268736.294,0,10,0,1.98493487755387
5993,47.54021413556235,17.70160852057196,703305.392,5268736.385,703305.392,5268736.385,0,10,0,1.9982606401433833
5994,47.5402149610269,17.701608027143315,703305.351,5268736.475,703305.351,5268736.475,0,10,0,1.9890206534937467
5995,47.540215786491444,17.70160753371467,703305.311,5268736.565,703305.311,5268736.565,0,10,0,1.98493487755387
5996,47.54021661195599,17.701607040286028,703305.271,5268736.656,703305.271,5268736.656,0,10,0,1.98902065625411
5997,47.54021743742054,17.701606546857388,703305.231,5268736.746,703305.231,5268736.746,0,10,0,1.9941070832114587
5998,47.540218262885084,17.701606053428744,703305.19,5268736.837,703305.19,5268736.837,0,10,0,1.98902065625411
5999,47.54021908834963,17.7016055600001,703305.15,5268736.927,703305.15,5268736.927,0,10,0,1.98493487755387
6000,47.54021991381418,17.701605066571457,703305.11,5268737.018,703305.11,5268737.018,0,10,0,1.9982606401433833
6001,47.54022073927872,17.701604573142816,703305.069,5268737.108,703305.069,5268737.108,0,10,0,1.98493487755387
6002,47.54022156474327,17.701604079714173,703305.029,5268737.199,703305.029,5268737.199,0,10,0,1.9890206573342522
6003,47.540222390207816,17.70160358628553,703304.989,5268737.289,703304.989,5268737.289,0,10,0,1.9982606401433833
6004,47.54022321567236,17.701603092856885,703304.948,5268737.379,703304.948,5268737.379,0,10,0,1.984934876481732
6005,47.54022404113691,17.701602599428245,703304.908,5268737.47,703304.908,5268737.47,0,10,0,1.9890206573342522
6006,47.540224866601456,17.7016021059996,703304.868,5268737.56,703304.868,5268737.56,0,10,0,1.9941070821480382
6007,47.540225692066,17.701601612570958,703304.827,5268737.651,703304.827,5268737.651,0,10,0,1.9890206534937467
6008,47.54022651753055,17.701601119142314,703304.787,5268737.741,703304.787,5268737.741,0,10,0,1.98493487755387
6009,47.540227342995095,17.70160062571367,703304.747,5268737.832,703304.747,5268737.832,0,10,0,1.9982606401433833
6010,47.54022816845964,17.70160013228503,703304.706,5268737.922,703304.706,5268737.922,0,10,0,1.9890206573342522
6011,47.54022899392419,17.701599638856386,703304.666,5268738.012,703304.666,5268738.012,0,10,0,1.984934876481732
6012,47.540229819388735,17.701599145427743,703304.626,5268738.103,703304.626,5268738.103,0,10,0,1.9982606412145805
6013,47.54023064485328,17.7015986519991,703304.585,5268738.193,703304.585,5268738.193,0,10,0,1.984934876481732
